File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable bullet
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1162388_210346050550100996;;15/12/2024;3M;15/06/2025;Yes;Long;29617,37;29617,37;16/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;29617,37;;;;;;;;;;;;;No;;5,731;2,25;15/12/2024;EURIBOR_SWAP;3M;0;;15/12/2024;3M;;;2,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131221;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F04;Adultos 1B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1162601_210304020550002042;;14/02/2025;3M;14/11/2025;Yes;Long;29999,75;29999,75;15/11/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;29999,75;;;;;;;;;;;;;No;;5,543;2,52;14/02/2025;EURIBOR_SWAP;3M;0;;14/02/2025;3M;;;2,52;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1163340_210340200550004071;;22/01/2025;3M;22/04/2025;Yes;Long;6977,17;6977,17;23/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6977,17;;;;;;;;;;;;;No;;6,638;3,5000000000000004;22/01/2025;EURIBOR_SWAP;3M;0;;22/01/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F09;Seniors 2;66;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1164848_210301720550000818;;23/02/2025;3M;23/05/2025;Yes;Long;10000;10000;24/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10000;;;;;;;;;;;;;No;;6,5;3,5000000000000004;23/02/2025;EURIBOR_SWAP;3M;0;;23/02/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;52;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1169054_210301980550008197;;07/02/2025;3M;07/11/2025;Yes;Long;78894,94;78894,94;08/11/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;78894,94;;;;;;;;;;;;;No;;4,549;1,5;07/02/2025;EURIBOR_SWAP;3M;0;;07/02/2025;3M;;;1,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131201;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1170501_210382010540071535;;31/12/2024;6M;10/07/2033;Yes;Long;1870923,08;1870923,08;20/05/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1870923,08;;;;;;;;;;;;;No;;5,422;1,7500000000000002;01/01/2025;EURIBOR_SWAP;6M;0;;01/01/2025;6M;;;1,7500000000000002;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;GRANDE;;;;;120;;;J;;N;N;A.2.1.2;Original;EUR;Activo general;2025-01;Sensible;01030202;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1171407_210348460550100469;;06/02/2025;3M;06/02/2025;Yes;Long;111585,52;111585,52;07/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;111585,52;;;;;;;;;;;;;No;;4,3069999999999995;1,25;06/02/2025;EURIBOR_SWAP;3M;0;;06/02/2025;3M;;;1,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1171707_210379360550000339;;02/01/2025;3M;02/04/2025;Yes;Long;126212,99;126212,99;03/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;126212,99;;;;;;;;;;;;;No;;4,352;1,0999999999999999;02/01/2025;EURIBOR_SWAP;3M;0;;02/01/2025;3M;;;1,0999999999999999;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1174630_210303450550002989;;06/12/2024;3M;06/09/2027;Yes;Long;29955,14;29955,14;07/09/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;29955,14;;;;;;;;;;;;;No;;6,699;3,25;06/12/2024;EURIBOR_SWAP;3M;0;;06/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F07;Adultos 3;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1174939_210340390550001705;;11/12/2024;3M;11/09/2025;Yes;Long;11510,82;11510,82;12/09/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;11510,82;;;;;;;;;;;;;No;;6,460000000000001;3;11/12/2024;EURIBOR_SWAP;3M;0;;11/12/2024;3M;;;3;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131013;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1178639_210374080550001783;;27/02/2025;3M;27/05/2025;Yes;Long;48253,39;48253,39;28/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;48253,39;;;;;;;;;;;;;No;;3,848;0,95;27/02/2025;EURIBOR_SWAP;3M;0;;27/02/2025;3M;;;0,95;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1180507_210301220550001364;;07/02/2025;3M;07/02/2025;Yes;Long;4860,97;4860,97;08/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4860,97;;;;;;;;;;;;;No;;6,299;3,25;07/02/2025;EURIBOR_SWAP;3M;0;;07/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F07;Adultos 3;60;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1182084_210330130550001547;;14/12/2024;3M;14/03/2025;Yes;Long;33,91;33,91;15/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;33,91;;;;;;;;;;;;;No;;6,717;3,25;14/12/2024;EURIBOR_SWAP;3M;0;;14/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F03;Adultos 1A;40;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1182618_21030027SW58908R;;30/11/2030;0M;30/11/2030;Yes;Long;63384000;63384000;12/07/2021;Actual/365 Fixed;;;;;No Adjustment;EURIBOR_SWAP;;58908;No;;EUR;Fair value;;Other;;;;;;;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;;;;;No;;3,35;0,5235;30/11/2024;EURIBOR_SWAP;6M;;;30/11/2024;6M;;;0,5235;TE;SWAP RECIBE RF CAE INFL;Tesoreria;VAR;EUR;987;006;;AFB;....;;;ES00000127C8_RF04;;GRANDE;;;;;;;;J;Gobierno Central;N;;A.5.1.2;Original;EUR;Activo general;2024-11;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;FAIR_VALUE_OTHER;;;VARIABLE;NO;NO;;;;
contract;1184480_210382010540060324;;27/12/2024;1M;19/06/2026;Yes;Long;14000000;14000000;18/01/2019;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;14000000;;;;;;;;;;;;;No;;4,479;0,8999999999999999;28/12/2024;EURIBOR_SWAP;3M;0;;28/12/2024;1M;;;0,8999999999999999;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1185724_210323330556970010;;10/12/2024;3M;10/06/2025;Yes;Long;199992,05;199992,05;11/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;199992,05;;;;;;;;;;;;;No;;5,212;1,7500000000000002;10/12/2024;EURIBOR_SWAP;3M;0;;10/12/2024;3M;;;1,7500000000000002;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131221;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1185976_210357500550009177;;18/12/2024;3M;18/06/2025;Yes;Long;88124,36;88124,36;19/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;88124,36;;;;;;;;;;;;;No;;6,7299999999999995;3,25;18/12/2024;EURIBOR_SWAP;3M;0;;18/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131013;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1186281_210380820550001962;;01/02/2025;3M;01/02/2026;Yes;Long;592080,82;592080,82;02/08/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;592080,82;;;;;;;;;;;;;No;;5,556;2,5;01/02/2025;EURIBOR_SWAP;3M;0;;01/02/2025;3M;;;2,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Corporativa;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1187958_210330120550009531;;01/12/2024;3M;01/03/2025;Yes;Long;2868,79;2868,79;02/03/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2868,79;;;;;;;;;;;;;No;;6,755;3,25;01/12/2024;EURIBOR_SWAP;3M;0;;01/12/2024;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1189514_210326710550100187;;14/02/2025;3M;14/05/2025;Yes;Long;6019,34;6019,34;15/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6019,34;;;;;;;;;;;;;No;;6,273;3,25;14/02/2025;EURIBOR_SWAP;3M;0;;14/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F03;Adultos 1A;38;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1190305_210309150550002186;;21/02/2025;3M;21/02/2025;Yes;Long;5448,72;5448,72;22/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5448,72;;;;;;;;;;;;;No;;5,800000000000001;2,8000000000000003;21/02/2025;EURIBOR_SWAP;3M;0;;21/02/2025;3M;;;2,8000000000000003;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;60;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1192711_210348320550000732;;25/01/2025;3M;25/04/2025;Yes;Long;15670,79;15670,79;26/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15670,79;;;;;;;;;;;;;No;;6,286;3,2;25/01/2025;EURIBOR_SWAP;3M;0;;25/01/2025;3M;;;3,2;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F09;Seniors 2;65;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1193926_210302550550004725;;28/02/2025;3M;28/05/2025;Yes;Long;8754,03;8754,03;29/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8754,03;;;;;;;;;;;;;No;;6,412;3,5000000000000004;28/02/2025;EURIBOR_SWAP;3M;0;;28/02/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1196344_210342680553147578;;23/01/2025;3M;23/04/2025;Yes;Long;3482,99;3482,99;24/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3482,99;;;;;;;;;;;;;No;;6,598;3,5000000000000004;23/01/2025;EURIBOR_SWAP;3M;0;;23/01/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F03;Adultos 1A;39;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1202029_210352500550002883;;18/02/2025;3M;18/02/2025;Yes;Long;3000;3000;19/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3000;;;;;;;;;;;;;No;;6,497999999999999;3,5000000000000004;18/02/2025;EURIBOR_SWAP;3M;0;;18/02/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F07;Adultos 3;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1202392_210343250550000068;;14/01/2025;3M;14/04/2025;Yes;Long;17526,84;17526,84;15/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17526,84;;;;;;;;;;;;;No;;5,279;2,1;14/01/2025;EURIBOR_SWAP;3M;0;;14/01/2025;3M;;;2,1;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131221;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;;F04;Adultos 1B;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1203361_210374040550000332;;30/01/2025;3M;30/01/2025;Yes;Long;1383,15;1383,15;31/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1383,15;;;;;;;;;;;;;No;;3,956;0,8999999999999999;30/01/2025;EURIBOR_SWAP;3M;0;;30/01/2025;3M;;;0,8999999999999999;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1204654_210301470550004059;;17/12/2024;3M;17/06/2025;Yes;Long;124454;124454;18/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;124454;;;;;;;;;;;;;No;;5,738;2,25;17/12/2024;EURIBOR_SWAP;3M;0;;17/12/2024;3M;;;2,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1206723_210350190550003535;;08/12/2024;3M;08/06/2027;Yes;Long;19888,67;19888,67;09/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19888,67;;;;;;;;;;;;;No;;6,526;3;08/12/2024;EURIBOR_SWAP;12M;0;;08/12/2024;3M;;2M;3;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1207001_210382010540066569;;18/02/2025;3M;18/11/2027;Yes;Long;7999999,99;7999999,99;08/03/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7999999,99;;;;;;;;;;;;;No;;4,555;1,9;19/02/2025;EURIBOR_SWAP;3M;0;;19/02/2025;3M;;;1,9;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1207923_210370480550005133;;14/02/2025;3M;14/05/2025;Yes;Long;3742,49;3742,49;15/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3742,49;;;;;;;;;;;;;No;;4,773000000000001;1,7500000000000002;14/02/2025;EURIBOR_SWAP;3M;0;;14/02/2025;3M;;;1,7500000000000002;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131013;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;55;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1208370_210345060550100656;;29/11/2024;3M;29/05/2025;Yes;Long;5411,54;5411,54;30/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5411,54;;;;;;;;;;;;;No;;5,862;2,9499999999999997;27/02/2025;EURIBOR_SWAP;3M;0;;27/02/2025;3M;;;2,9499999999999997;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F03;Adultos 1A;38;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1209848_210374060550002150;;26/12/2024;3M;26/06/2025;Yes;Long;38273,77;38273,77;27/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;38273,77;;;;;;;;;;;;;No;;4,601999999999999;1,25;26/12/2024;EURIBOR_SWAP;3M;0;;26/12/2024;3M;;;1,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01010300;;01;PYME - MEDIANA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01010300;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
