File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable annuity
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Current payment;Principal payments rate;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1003201_210378420500234683;;23/12/2024;1M;;;;23/11/2024;23/06/2035;Yes;Long;46119,35;46119,35;23/06/2010;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;46119,35;;;;;;;;;;;;;No;;4,841;1,25;24/06/2025;EURIBOR_SWAP;12M;0;;24/06/2025;12M;;2M;1,25;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;051;984;112027;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003212_210353100500029787;;04/12/2024;1M;;;;04/11/2024;04/10/2028;Yes;Long;13240,7;13240,7;04/10/2013;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;13240,7;;;;;;;;;;;;;No;;6,6659999999999995;3,5000000000000004;05/10/2025;EURIBOR_SWAP;12M;0;;05/10/2025;12M;;2M;3,5000000000000004;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;412;112024;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F07;Adultos 3;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003225_210340100500114235;;10/12/2024;1M;;;;10/11/2024;10/03/2031;Yes;Long;30993,07;30993,07;10/03/2016;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;30993,07;;;;;;;;;;;;;No;;6,859;3,25;11/03/2025;EURIBOR_SWAP;12M;0;;11/03/2025;12M;;2M;3,25;UG;HIPOTECARIOS FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;050;210;113200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;PYME - PEQUE�A;;;;;120;130;140;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;01030201;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1003228_210370170500097009;;18/12/2024;1M;;;;18/11/2024;18/12/2040;Yes;Long;70793,99;70793,99;18/12/2015;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;70793,99;;;;;;;;;;;;;No;;4,793;1,09;19/12/2024;EURIBOR_SWAP;12M;0;;19/12/2024;6M;;2M;1,09;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F05;Adultos 2A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;100322_210344940500000479;;07/12/2024;1M;;;;07/11/2024;07/12/2031;Yes;Long;20253,22;20253,22;07/12/2016;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;20253,22;;;;;;;;;;;;;No;;5,3;1,1400000000000001;08/12/2024;EURIBOR_SWAP;12M;0;;08/12/2024;12M;;2M;1,1400000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010200;;F04;Adultos 1B;61;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003269_210322350503376944;;14/12/2024;1M;;;;14/11/2024;14/06/2029;Yes;Long;24465,82;24465,82;14/06/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;24465,82;;;;;;;;;;;;;No;;4,202999999999999;0,5;15/06/2025;EURIBOR_SWAP;12M;0;;15/06/2025;12M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F04;Adultos 1B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003274_210322000503662781;;20/12/2024;1M;;;;20/11/2024;20/05/2030;Yes;Long;37837,09;37837,09;20/05/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;37837,09;;;;;;;;;;;;;No;;4,618;0,8999999999999999;21/05/2025;EURIBOR_SWAP;12M;3;;21/05/2025;12M;;2M;0,8999999999999999;UG;HIPOTECARIOS FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;050;210;113200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;01030201;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;100327_210347030500109109;;29/12/2024;1M;;;;29/11/2024;29/01/2054;Yes;Long;58852,81;58852,81;29/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;58852,81;;;;;;;;;;;;;No;;2,4;1,5;30/01/2025;EURIBOR_SWAP;12M;0;;30/01/2025;12M;;2M;1,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;110;112031;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F03;Adultos 1A;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003286_210378420500158818;;05/12/2024;1M;;;;05/11/2024;05/04/2028;Yes;Long;10805,09;10805,09;17/07/2019;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10805,09;;;;;;;;;;;;;No;;4,84;1,1900000000000002;06/02/2025;EURIBOR_SWAP;12M;0;;06/02/2025;6M;;2M;1,1900000000000002;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F04;Adultos 1B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;10032_210372700500009678;;05/12/2024;1M;;;;05/11/2024;05/12/2031;Yes;Long;26600,42;26600,42;15/11/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;26600,42;;;;;;;;;;;;;No;;4,359;0,75;06/03/2025;EURIBOR_SWAP;12M;0;;06/03/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F09;Seniors 2;67;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003327_210370750500029118;;27/12/2024;1M;;;;27/11/2024;27/10/2041;Yes;Long;174240,79;174240,79;27/10/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;174240,79;;;;;;;;;;;;;No;;3,916;0,75;28/10/2025;EURIBOR_SWAP;12M;0;;28/10/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F04;Adultos 1B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003366_210307490510001149;;20/12/2024;1M;;;;20/11/2024;20/01/2034;Yes;Long;25433,89;25433,89;20/01/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;25433,89;;;;;;;;;;;;;No;;3,7740000000000005;0;21/01/2025;FO2;12M;0;;21/01/2025;12M;;;0;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;051;164;112026;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-01;Sensible;02010100;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003372_210321460503145187;;07/12/2024;1M;;;;07/11/2024;07/07/2030;Yes;Long;45818,85;45818,85;07/07/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;45818,85;;;;;;;;;;;;;No;;4,3;0,65;08/07/2025;EURIBOR_SWAP;12M;3;12,5;08/07/2025;12M;;2M;0,65;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F06;Adultos 2B;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1003383_210303460500043618;;07/12/2024;1M;;;;07/11/2024;07/12/2030;Yes;Long;25276,43;25276,43;07/12/2005;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;25276,43;;;;;;;;;;;;;No;;5,46;1,3;08/12/2024;EURIBOR_SWAP;12M;0;;08/12/2024;12M;;2M;1,3;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F07;Adultos 3;37;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003388_210302990500005790;;23/12/2024;1M;;;;23/11/2024;23/09/2034;Yes;Long;34486,19;34486,19;23/09/2009;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34486,19;;;;;;;;;;;;;No;;5,526;2;24/09/2025;EURIBOR_SWAP;12M;0;;24/09/2025;12M;;2M;2;UG;HIPOTECARIOS OTRAS FINALIDADES;Banca Comercial;VAR;EUR;050;304;112015;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F04;Adultos 1B;54;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;100339_210303500500048722;;19/12/2024;1M;;;;19/11/2024;19/05/2045;Yes;Long;75690,35;75690,35;19/05/2015;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;75690,35;;;;;;;;;;;;;No;;5,218;1,5;20/05/2025;EURIBOR_SWAP;12M;0;;20/05/2025;12M;;2M;1,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;476;112004;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F05;Adultos 2A;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003421_210323560504101680;;05/12/2024;1M;;;;05/11/2024;05/07/2031;Yes;Long;14640,74;14640,74;05/07/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;14640,74;;;;;;;;;;;;;No;;4,238;0,6;06/07/2025;EURIBOR_SWAP;12M;0;;06/07/2025;12M;;;0,6;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F04;Adultos 1B;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003424_210353420500078725;;30/01/2025;6M;;;;30/07/2024;30/07/2028;Yes;Long;19066,41;19066,41;30/07/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19066,41;;;;;;;;;;;;;No;;7,180000000000001;3,5000000000000004;31/07/2025;EURIBOR_SWAP;12M;0;;31/07/2025;12M;;2M;3,5000000000000004;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02030000;;F07;Adultos 3;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003429_210307530500009241;;18/12/2024;1M;;;;18/11/2024;18/07/2032;Yes;Long;82253,34;82253,34;18/10/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;82253,34;;;;;;;;;;;;;No;;3,766;0,6;19/10/2025;EURIBOR_SWAP;12M;0;;19/10/2025;12M;;2M;0,6;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F06;Adultos 2B;61;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003462_210303220500041662;;02/12/2024;1M;;;;02/11/2024;02/11/2026;Yes;Long;9148,59;9148,59;02/11/2006;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9148,59;;;;;;;;;;;;;No;;5,018000000000001;1,3;03/05/2025;EURIBOR_SWAP;12M;0;;03/05/2025;12M;;2M;1,3;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F07;Adultos 3;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003476_210310530500011448;;27/12/2024;1M;;;;27/11/2024;27/05/2041;Yes;Long;120202,33;120202,33;27/05/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;120202,33;;;;;;;;;;;;;No;;4,568;0,8500000000000001;28/05/2025;EURIBOR_SWAP;12M;0;;28/05/2025;12M;;2M;0,8500000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;110;112031;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010200;;F03;Adultos 1A;35;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;100347_210346060510000259;;19/12/2024;1M;;;;19/11/2024;19/11/2025;Yes;Long;3416,88;3416,88;19/11/2020;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3416,88;;;;;;;;;;;;;No;;4,4319999999999995;2;19/11/2025;EURIBOR_SWAP;12M;0;;19/11/2025;12M;;;2;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;051;309;113107;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;01030202;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003499_210347040500102249;;27/12/2024;1M;;;;27/11/2024;27/12/2034;Yes;Long;21294,86;21294,86;27/12/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;21294,86;;;;;;;;;;;;;No;;6,909999999999999;2,75;28/12/2024;EURIBOR_SWAP;12M;0;;28/12/2024;12M;;2M;2,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010200;;F07;Adultos 3;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003517_210378430500253571;;01/12/2024;1M;;;;01/11/2024;01/08/2035;Yes;Long;99891,31;99891,31;15/07/2015;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;99891,31;;;;;;;;;;;;;No;;5,0200000000000005;1,37;02/02/2025;EURIBOR_SWAP;12M;0;;02/02/2025;6M;;2M;1,37;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F06;Adultos 2B;64;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003519_210375760500004852;;27/12/2024;1M;;;;27/11/2024;27/10/2025;Yes;Long;2813,33;2813,33;27/10/2010;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2813,33;;;;;;;;;;;;;No;;4,922;0,8999999999999999;28/01/2025;EURIBOR_SWAP;12M;0;;28/01/2025;12M;;2M;0,8999999999999999;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003527_210307400500023267;;30/11/2024;1M;;;;30/10/2024;30/03/2048;Yes;Long;113882,49;113882,49;30/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;113882,49;;;;;;;;;;;;;No;;4,53;0,8500000000000001;01/07/2025;EURIBOR_SWAP;12M;0;;01/07/2025;12M;;2M;0,8500000000000001;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F04;Adultos 1B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003539_210301940500050997;;29/12/2024;1M;;;;29/11/2024;29/09/2044;Yes;Long;77642,65;77642,65;29/09/2009;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;77642,65;;;;;;;;;;;;;No;;4,626;1,0999999999999999;30/09/2025;EURIBOR_SWAP;12M;0;;30/09/2025;12M;;2M;1,0999999999999999;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003545_210371040500017518;;29/12/2024;1M;;;;29/11/2024;29/04/2034;Yes;Long;35077,96;35077,96;29/04/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;35077,96;;;;;;;;;;;;;No;;4,421;0,75;30/04/2025;EURIBOR_SWAP;12M;0;;30/04/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F07;Adultos 3;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;100354_210371320500035736;;09/12/2024;1M;;;;09/11/2024;09/04/2025;Yes;Long;878,62;878,62;09/04/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;878,62;;;;;;;;;;;;;No;;3,7350000000000003;0;10/01/2025;FO1;12M;0;12;10/01/2025;12M;;;0;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;051;984;112027;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-01;Sensible;02010100;;F07;Adultos 3;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1003555_210371830500005213;;17/12/2024;1M;;;;17/11/2024;17/06/2027;Yes;Long;796,57;796,57;17/06/2002;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;796,57;;;;;;;;;;;;;No;;4,952999999999999;1,25;18/12/2024;EURIBOR_SWAP;12M;4;11;18/12/2024;6M;;2M;1,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F09;Seniors 2;68;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1003575_210304570500025503;;15/12/2024;1M;;;;15/11/2024;15/01/2033;Yes;Long;16479,76;16479,76;15/01/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;16479,76;;;;;;;;;;;;;No;;4,43;0,75;16/07/2025;EURIBOR_SWAP;12M;0;;16/07/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F07;Adultos 3;57;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003578_210378420500272249;;30/11/2024;1M;;;;30/10/2024;31/05/2025;Yes;Long;1861,88;1861,88;29/05/2017;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1861,88;;;;;;;;;;;;;No;;3,25;0;01/01/2025;EURIBOR_SWAP;12M;0;;01/01/2025;12M;;;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;VAR;EUR;050;671;111201;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02030000;;F04;Adultos 1B;49;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003583_210378420500145173;;07/12/2024;1M;;;;07/11/2024;07/03/2036;Yes;Long;21545,33;21545,33;07/03/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;21545,33;;;;;;;;;;;;;No;;4,276;0,75;08/09/2025;EURIBOR_SWAP;12M;0;;08/09/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F07;Adultos 3;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1003614_210378420500065240;;29/12/2024;1M;;;;29/11/2024;29/12/2041;Yes;Long;49106,51;49106,51;29/12/2011;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49106,51;;;;;;;;;;;;;No;;5,28;1,25;30/12/2024;EURIBOR_SWAP;12M;0;;30/12/2024;12M;;2M;1,25;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;051;194;112011;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F03;Adultos 1A;40;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
